Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2001-08-17,125.53,125.53,125.53,125.53
2001-08-20,125.46,125.46,125.46,125.46
2001-08-21,125.87,125.87,125.87,125.87
2001-08-22,124.66,124.66,124.66,124.66
2001-08-23,124.66,124.66,124.66,124.66
2001-08-24,124.66,124.66,124.66,124.66
2001-08-27,121.85,121.85,121.85,121.85
2001-08-28,122.14,122.14,122.14,122.14
2001-08-29,125.8,125.8,125.8,125.8
2001-08-30,128.74,128.74,128.74,128.74
2001-08-31,127.26,127.26,127.26,127.26
2001-09-03,126.92,126.92,126.92,126.92
2001-09-04,136.06,136.06,136.06,136.06
2001-09-05,125.32,125.32,125.32,125.32
2001-09-06,127.09,127.09,127.09,127.09
2001-09-07,124.39,124.39,124.39,124.39
2001-09-10,113.91,113.91,113.91,113.91
2001-09-11,96.2,96.2,96.2,96.2
2001-09-12,120.83,120.83,120.83,120.83
2001-09-13,120.15,120.15,120.15,120.15
2001-09-14,120.66,120.66,120.66,120.66
2001-09-17,118.89,118.89,118.89,118.89
2001-09-18,118.21,118.21,118.21,118.21
2001-09-19,118.84,118.84,118.84,118.84
2001-09-20,118.52,118.52,118.52,118.52
2001-09-21,118.93,118.93,118.93,118.93
2001-09-24,118.42,118.42,118.42,118.42
2001-09-25,119.23,119.23,119.23,119.23
2001-09-26,116.9,116.9,116.9,116.9
2001-09-27,118.62,118.62,118.62,118.62
2001-09-28,118.62,118.62,118.62,118.62
2001-10-01,118.21,118.21,118.21,118.21
2001-10-02,117.02,117.02,117.02,117.02
2001-10-03,117.11,117.11,117.11,117.11
2001-10-04,135.29,135.29,135.29,135.29
2001-10-05,122.04,122.04,122.04,122.04
2001-10-08,126.58,126.58,126.58,126.58
2001-10-09,122.53,122.53,122.53,122.53
2001-10-10,112.99,112.99,112.99,112.99
2001-10-11,114.05,114.05,114.05,114.05
2001-10-12,111.87,111.87,111.87,111.87
2001-10-15,111.68,111.68,111.68,111.68
2001-10-16,112.48,112.48,112.48,112.48
2001-10-17,112.26,112.26,112.26,112.26
2001-10-18,112.57,112.57,112.57,112.57
2001-10-19,111.7,111.7,111.7,111.7
2001-10-22,108.72,108.72,108.72,108.72
2001-10-23,106.22,106.22,106.22,106.22
2001-10-24,98.55,98.55,98.55,98.55
2001-10-25,100.4,100.4,100.4,100.4
2001-10-26,97.68,97.68,97.68,97.68
2001-10-29,97.85,97.85,97.85,97.85
2001-10-30,100.32,100.32,100.32,100.32
2001-10-31,100.13,100.13,100.13,100.13
2001-11-01,97.05,97.05,97.05,97.05
2001-11-02,95.88,95.88,95.88,95.88
2001-11-05,96.56,96.56,96.56,96.56
2001-11-06,94.74,94.74,94.74,94.74
2001-11-07,92.15,92.15,92.15,92.15
2001-11-08,90.71,90.71,90.71,90.71
2001-11-09,96.2,96.2,96.2,96.2
2001-11-12,95.3,95.3,95.3,95.3
2001-11-13,94.31,94.31,94.31,94.31
2001-11-14,94.91,94.91,94.91,94.91
2001-11-15,98.77,98.77,98.77,98.77
2001-11-16,98.24,98.24,98.24,98.24
2001-11-19,96.66,96.66,96.66,96.66
2001-11-20,97.22,97.22,97.22,97.22
2001-11-21,96.03,96.03,96.03,96.03
2001-11-22,99.4,99.4,99.4,99.4
2001-11-23,96.54,96.54,96.54,96.54
2001-11-26,96.78,96.78,96.78,96.78
2001-11-27,98.21,98.21,98.21,98.21
2001-11-28,97.9,97.9,97.9,97.9
2001-11-29,98.09,98.09,98.09,98.09
2001-11-30,99.18,99.18,99.18,99.18
2001-12-03,97.22,97.22,97.22,97.22
2001-12-04,96.71,96.71,96.71,96.71
2001-12-05,98.21,98.21,98.21,98.21
2001-12-06,98.38,98.38,98.38,98.38
2001-12-07,99.62,99.62,99.62,99.62
2001-12-10,100.98,100.98,100.98,100.98
2001-12-11,101.17,101.17,101.17,101.17
2001-12-12,101.03,101.03,101.03,101.03
2001-12-13,99.57,99.57,99.57,99.57
2001-12-14,100.32,100.32,100.32,100.32
2001-12-17,98.99,98.99,98.99,98.99
2001-12-18,100.1,100.1,100.1,100.1
2001-12-19,98.79,98.79,98.79,98.79
2001-12-20,100.01,100.01,100.01,100.01
2001-12-21,99.89,99.89,99.89,99.89
2001-12-24,99.81,99.81,99.81,99.81
2001-12-25,103.28,103.28,103.28,103.28
2001-12-26,105.15,105.15,105.15,105.15
2001-12-27,105.03,105.03,105.03,105.03
