Data,a5.c,wig2,^aex,^aor,^ath,^bel,^bet,^bux,^bvp,^cac,^cry,^dax,^djc,^dji,^djt,^dju,^fmi,^ftm,^hex,^hsi,^ibe,^ice,^ipc,^ips,^jci,^klc,^kos,^mda,^moe,^mrv,^ndq,^ndx,^nkx,^nz5,^omx,^omx,^omx,^omx,^ose,^pse,^psi,^px.,^rts,^sax,^sdx,^set,^shb,^shc,^smi,^snx,^sof,^spx,^sti,^tdx,^tsx,^tws,^ukx,^ux.,^xu1
2000-03-14,1093.45,2464.8,661.19,3187.4,4542.65,2579.05,,10204.6,17222.0,6350.35,175.67,7650.05,2768.48,9811.24,2381.77,274.12,48181.0,6713.1,17590.6,16929.2,12555.8,1730.84,7835.63,1103.02,585.92,932.05,846.74,4369.58,245.92,609.08,4706.63,4226.99,19141.84,,120.92,1466.87,171.99,103.59,178.76,1633.33,14428.95,673.5,223.07,73.97,3275.16,400.37,36.7,1685.35,6838.2,5175.71,,1359.15,2053.47,8994.63,9393.83,8835.58,6487.1,129.85,
2000-03-15,1097.87,2368.2,644.03,3163.5,4553.76,2721.82,,,17382.0,6188.94,174.49,7414.46,2873.18,10131.4,2521.71,284.02,46692.0,6579.7,16451.4,16747.2,12279.5,1721.44,7987.85,1107.8,586.87,920.49,837.53,4347.99,246.46,606.13,4582.62,4130.01,19078.6,,122.4,1409.77,171.9,105.04,175.57,1638.6,14022.29,664.8,222.4,73.48,3253.23,386.2,36.61,1681.47,6856.3,5249.76,,1392.15,2022.11,8412.46,9293.61,8640.03,6447.0,130.07,
2000-03-16,1112.33,2378.4,663.39,3180.2,4759.89,2906.66,,10135.7,17642.0,6258.53,175.59,7583.96,3017.24,10630.6,2678.88,295.77,47485.0,6517.4,15834.8,16359.0,12260.9,1713.22,7982.42,1116.7,,,841.22,4417.64,247.66,616.99,4717.39,4353.33,19253.23,,123.99,1407.84,169.07,106.72,175.23,1629.97,13940.76,671.0,222.48,73.11,3278.02,395.83,35.69,1607.53,7131.5,5102.41,,1458.47,,8407.62,9488.04,8682.76,6557.2,133.66,
2000-03-17,1093.36,2384.1,672.18,3203.4,4845.08,2835.08,,9996.23,17511.0,6304.28,174.94,7710.92,2989.87,10595.2,2623.83,289.93,48125.0,6565.8,16312.7,17083.0,12369.8,1725.29,7985.34,1123.11,590.85,934.78,855.57,4413.51,249.94,606.17,4798.13,4440.45,19566.32,,123.35,1444.19,170.32,105.39,175.1,1646.28,13974.91,666.6,218.88,74.16,3355.91,399.74,37.51,1658.6,7100.6,,,1464.47,2094.47,8702.13,9528.81,8763.27,6558.0,139.29,
2000-03-20,1108.24,2387.9,671.65,3228.1,4849.07,2852.02,,10013.1,17526.0,6352.51,170.07,7872.38,2997.82,10680.2,2599.59,288.05,47354.0,6598.4,16820.4,17234.5,12362.4,1731.9,7906.39,1126.92,584.88,928.71,850.51,4439.47,243.86,602.45,4610.0,4261.15,,,123.79,1490.38,168.04,105.01,175.72,1657.07,13918.5,660.3,215.85,74.65,3377.49,400.99,37.1,1699.25,7166.9,,,1456.63,2077.1,9059.12,9568.33,8536.05,6624.5,139.61,17443.92
2000-03-21,1098.91,2341.5,672.6,3242.2,4755.42,2800.39,,9944.2,18343.0,6320.87,171.25,7807.93,3056.27,10907.3,2667.81,289.66,46756.0,6523.0,16352.2,17200.0,12308.3,1724.51,,1136.15,578.97,939.5,863.41,4459.52,240.17,593.65,4711.68,4449.33,19602.36,,123.49,1479.51,166.58,103.99,174.06,1651.4,13865.7,656.9,212.57,74.09,3354.51,398.26,36.95,1710.32,7266.3,5133.24,,1493.87,2118.54,8595.67,9651.4,9004.48,6617.9,139.85,17545.57
2000-03-22,1104.47,2380.7,679.35,3274.1,4723.15,2891.0,,9920.98,18314.0,6279.29,171.01,7798.62,3040.96,10866.7,2651.65,287.01,45921.0,6515.3,16872.6,17547.0,12172.2,1727.89,7782.61,1130.83,586.87,949.11,882.43,4461.75,245.8,597.66,4864.75,4596.81,19733.59,,123.24,1496.01,168.86,103.15,174.79,1646.91,13390.77,670.9,222.4,77.38,3357.81,395.15,37.2,1720.45,7388.2,5201.87,,1500.64,2133.64,8516.94,9871.55,9069.39,6609.6,140.75,16823.26
2000-03-23,1106.1,2402.3,671.89,3243.5,4650.77,2907.93,,9846.73,18331.0,6268.31,170.61,7694.78,3105.04,11119.9,2720.76,288.95,45938.0,6505.7,17006.2,17710.6,12073.3,1736.86,7943.51,1133.87,586.01,971.19,867.62,4424.32,260.16,605.35,4940.61,4660.62,19704.6,,125.91,1467.11,168.73,103.25,176.37,1680.58,13073.31,674.7,231.65,77.24,3332.45,399.03,40.04,1747.24,7360.2,5115.02,,1527.35,2126.85,8101.41,9990.13,9533.87,6594.6,141.98,17439.05
2000-03-24,1127.37,2445.7,683.48,3247.4,4685.17,2919.33,,10126.7,18675.0,6364.26,171.54,7932.42,3094.49,11112.7,2688.15,287.27,47258.0,6564.2,17579.2,17784.6,12213.8,1737.67,8093.58,1151.25,581.47,970.27,889.24,4443.4,268.86,607.99,4963.03,4691.61,19958.08,,125.58,1478.75,169.5,103.57,176.11,1681.71,13647.4,691.0,243.92,78.79,3359.31,404.16,39.68,1730.5,7440.4,5141.42,,1527.46,2146.2,8302.63,10052.68,9482.64,6738.5,142.64,17669.19
2000-03-27,1129.93,2443.7,682.12,3225.6,4675.67,2821.42,,10294.8,18951.0,6450.85,171.08,7892.49,3080.22,11025.8,2667.81,290.7,47051.0,6602.1,17649.0,18292.9,12162.0,1735.31,8139.5,1160.49,585.24,988.37,886.71,4489.25,277.82,603.27,4958.56,4704.73,20281.03,,130.37,1473.53,170.0,103.22,174.49,1697.25,13533.19,679.7,239.86,77.32,3346.01,408.24,41.83,1775.91,7366.0,5146.3,,1523.86,2217.07,8309.5,10043.04,9807.57,6687.2,142.95,17612.22
2000-03-28,1120.7,2443.1,687.94,3240.8,4664.01,2851.84,,10154.5,18338.0,6524.3,170.05,7931.93,3055.04,10936.1,2680.97,284.35,46827.0,6646.4,17790.2,18301.7,12211.1,1737.44,7952.2,1146.04,588.73,981.57,891.29,4494.67,261.86,588.93,4833.89,4583.39,20374.34,,131.57,1440.67,172.65,102.99,174.35,1701.08,13502.34,673.7,229.88,77.83,3328.05,412.44,41.86,1791.44,7372.1,5156.12,,1507.73,2207.63,8342.97,9922.85,9856.6,6650.1,143.61,17277.23
2000-03-29,1113.63,2393.9,682.73,3228.5,4754.29,2826.82,,10062.1,18053.0,6505.48,167.91,7864.76,3083.35,11018.7,2690.24,290.77,46839.0,6613.2,17793.2,18096.4,12088.6,1732.2,7885.23,1139.19,591.68,985.13,908.51,4492.09,256.89,583.42,4644.67,4413.92,20706.65,,128.83,1427.88,176.04,102.39,172.22,1691.14,13288.85,658.9,232.45,77.91,3345.7,410.69,41.29,1788.81,7401.5,5102.46,,1508.52,2181.46,8192.49,9702.16,9805.69,6598.8,140.53,16951.35
2000-03-30,1115.28,2235.9,664.46,3194.8,4782.04,2778.29,,9945.27,17647.0,6313.82,168.76,7644.89,3072.34,10980.2,2679.47,289.76,45616.0,6517.0,16244.2,17467.2,11833.4,1758.33,7604.49,1123.55,583.28,971.48,889.95,4437.63,252.08,576.53,4457.89,4250.19,20441.5,,128.51,1387.21,174.68,102.22,170.49,1697.81,13007.43,639.5,223.92,77.91,3323.5,399.59,41.73,1810.98,7382.8,5041.08,,1487.92,2116.81,7521.0,9394.02,9931.94,6445.2,141.28,15686.08
2000-03-31,1130.07,2275.5,662.29,3133.3,4793.47,2777.84,,10000.6,17820.0,6286.05,170.48,7599.39,3081.15,10921.9,2763.24,291.77,45392.0,6475.1,16685.8,17406.5,11935.0,1781.34,7473.25,1131.81,,974.38,860.94,4468.07,254.68,569.24,4572.83,4397.84,20337.32,,129.89,1383.66,171.86,102.34,174.95,1681.72,13127.09,644.2,231.88,77.91,3345.93,400.32,41.85,1800.22,7428.1,5001.28,,1498.58,2132.59,7415.47,9462.39,9854.95,6540.2,142.32,15920.1
2000-04-03,1122.71,2209.9,650.92,3183.2,4807.42,2824.12,,9881.36,17245.47,6130.27,168.86,7429.22,3128.59,11221.9,2706.1,293.18,44218.0,6367.1,16045.0,16892.9,11686.4,1785.61,7378.82,1121.05,570.9,965.41,846.44,4396.86,257.3,566.08,4223.68,4077.02,20726.99,,127.31,1368.99,169.6,102.54,174.84,1688.32,12913.72,632.3,226.22,81.59,3338.66,399.74,42.48,1801.0,7522.8,5052.94,,1505.97,2071.68,6870.46,9374.73,,6462.1,143.71,15760.8
2000-04-04,1122.71,2192.1,655.85,3163.5,4813.37,2900.06,,9887.26,16757.93,6221.94,166.01,7522.8,3122.44,11164.8,2724.95,293.69,44987.0,6260.5,15710.9,,11584.2,1795.13,7194.83,1105.3,,960.63,830.16,4338.73,258.02,558.0,4148.89,4034.17,20594.93,,126.99,1359.11,163.1,103.19,173.66,1682.53,12402.23,620.9,228.17,80.31,3332.44,392.7,41.64,1760.69,7606.4,4691.46,,1494.73,2058.54,6553.16,9141.84,,6427.0,140.89,16216.02
2000-04-05,1106.74,2100.4,640.57,3137.8,4813.02,2885.79,,9573.78,16714.37,6036.94,167.19,7330.77,3119.25,11033.9,2824.28,294.86,43815.0,6202.2,15260.2,16318.4,11374.6,1744.34,7272.84,1122.9,564.18,955.06,830.16,4277.14,245.7,548.27,4169.22,4030.26,20462.77,,127.56,1320.59,157.95,102.67,166.07,1691.05,12392.82,614.0,214.59,80.31,3257.02,395.33,41.5,1771.2,7490.4,4757.06,,1487.37,2055.3,6313.27,9226.53,10186.17,6325.4,141.43,15863.39
2000-04-06,1114.42,2186.0,658.62,3142.4,4811.62,2898.22,,9911.83,17146.13,6224.02,165.96,7446.21,3134.91,11114.3,2847.32,292.65,45060.0,6386.4,16438.3,16491.4,11607.9,1753.1,7462.93,1131.26,,,804.35,4374.74,249.43,559.51,4267.56,4086.73,20223.61,,126.33,1386.93,159.71,102.29,170.64,1713.24,12914.67,636.3,222.43,80.02,3321.1,,42.34,1809.14,7476.1,4866.73,,1501.34,2111.51,7219.43,9441.27,9969.28,6451.1,136.04,16916.72
2000-04-07,1116.05,2228.8,671.34,3168.2,4934.81,2868.17,,9913.62,17513.72,6308.04,164.95,7522.2,3131.34,11111.5,2827.72,293.08,45275.0,6461.1,16916.7,16941.7,11790.6,1770.66,7540.09,1157.34,570.82,949.85,837.38,4423.29,247.96,575.59,4446.45,4291.53,20252.81,,127.24,1408.66,160.86,102.02,172.43,1738.49,13208.56,642.2,221.27,82.71,3350.61,403.45,42.37,1819.9,7450.8,5219.2,,1516.35,2150.51,7531.79,9465.19,9921.03,6569.9,136.72,16900.84
2000-04-10,1117.34,2217.7,672.03,3187.3,4941.32,2861.37,,9990.82,16783.32,6364.9,162.47,7516.95,3159.03,11186.6,2843.13,299.26,45206.0,6459.8,16691.0,16850.7,11768.7,1765.97,7375.54,1148.64,569.62,939.55,870.17,4461.52,253.28,567.36,4188.2,3998.26,20619.06,,126.93,1414.2,163.04,101.1,172.87,1796.66,13183.11,655.5,229.14,82.71,3418.97,403.32,42.18,1826.06,7410.7,5442.86,,1504.45,2126.93,7464.77,9460.94,10127.48,6533.4,139.24,16855.32
2000-04-11,1109.35,2132.4,660.62,3155.4,4916.25,2913.37,,9761.44,16539.35,6261.42,162.63,7442.66,3194.46,11287.1,2921.81,300.06,44123.0,6361.0,15458.4,16487.7,11515.3,1772.66,7234.71,1143.75,566.79,933.57,855.05,4375.39,249.68,559.08,4055.9,3909.21,20522.52,,127.54,1368.65,161.15,101.21,170.47,1757.45,12597.69,638.9,222.32,83.59,3344.02,400.74,42.46,1821.17,7471.5,5541.54,,1500.59,2131.38,6967.36,9358.03,10068.05,6379.2,139.7,16558.71
2000-04-12,1120.58,2174.1,661.29,3133.4,4877.91,2970.73,,9786.06,16323.36,6238.7,166.21,7443.07,3180.08,11125.1,2952.63,305.8,44511.0,6344.6,15558.8,16577.1,11542.1,1739.41,7016.69,1128.87,564.74,940.6,837.01,4350.9,248.1,553.37,3769.63,3633.63,20833.21,,131.08,1340.84,161.43,101.52,169.53,1744.57,12531.86,634.1,224.92,83.59,3330.44,414.45,42.11,1807.33,7550.6,5426.82,,1467.17,2135.39,6883.3,9047.67,9911.39,6350.8,141.6,16902.82
2000-04-13,1121.58,2163.1,660.26,3084.7,4724.84,2994.05,,9682.8,15500.81,6264.34,166.85,7449.06,3147.8,10923.5,2903.56,314.43,44616.0,6268.0,15080.5,16352.6,11647.2,1728.21,6860.26,1113.66,565.11,933.85,,4316.77,243.73,541.98,3676.78,3553.81,20526.42,,127.9,1312.51,160.92,101.03,167.26,1725.98,12536.12,628.5,222.04,83.38,3328.61,,42.96,1831.55,7581.3,5172.13,,1440.51,2163.9,6752.33,8965.41,9662.6,6357.0,141.21,17746.34
2000-04-14,1130.66,2121.0,650.54,3096.0,4475.1,2951.14,,9455.08,14794.34,6065.71,165.34,7214.83,2979.84,10305.8,2727.04,303.86,43449.0,6222.1,14367.4,16142.8,11363.9,1724.4,6315.91,1093.67,556.79,931.21,800.89,4306.99,245.87,509.28,3321.29,3207.96,20434.68,,128.39,1275.73,158.46,100.82,163.72,1712.54,12050.14,614.8,220.67,83.18,3301.96,,42.88,1833.67,7494.4,,,1356.56,2189.76,6418.21,8473.51,9374.61,6178.1,140.33,18367.31
2000-04-17,1127.85,1963.7,637.87,2920.0,4064.85,2897.1,,9025.29,14815.68,6060.54,166.62,7187.14,3026.0,10582.5,2678.58,306.07,42651.0,5967.7,14263.2,14762.4,11217.3,1678.6,6308.26,1082.59,529.26,874.97,707.72,4264.86,226.04,508.93,3539.16,3529.45,19008.64,,126.84,1291.18,149.42,99.72,161.62,1637.54,12143.44,586.0,203.38,83.06,3248.8,392.88,41.18,1795.06,7329.6,4880.71,,1401.44,1999.39,6338.78,8769.56,8993.68,5994.6,134.68,17245.54
2000-04-18,1121.34,2005.5,646.43,2986.5,3951.85,2934.8,,8989.2,15408.4,6147.44,167.54,7196.49,3075.52,10767.4,2769.53,304.53,43003.0,6061.3,14938.6,15278.3,11261.5,1710.13,6684.0,1085.09,528.26,880.9,747.3,4258.04,227.98,517.3,3793.57,3715.81,18969.52,,125.82,1325.83,151.2,99.56,164.34,1648.13,12179.3,580.9,202.95,83.01,3253.6,385.25,41.72,1813.49,7340.2,4745.47,,1441.61,2007.17,6525.49,9069.5,9307.03,6074.0,133.66,16708.94
2000-04-19,1123.69,1993.8,654.17,3042.3,4257.85,2881.72,,9066.22,14926.15,6166.46,169.91,7216.71,3068.86,10675.0,2805.43,306.64,43061.0,6099.3,15706.9,15427.2,11339.8,1725.66,6446.67,1085.2,526.3,896.3,755.08,4366.06,226.21,508.88,3706.41,3583.07,19086.62,,125.32,1367.19,152.23,99.86,167.32,1664.0,12079.68,577.2,204.63,84.88,3280.36,391.22,41.74,1828.71,7354.1,4665.81,,1427.47,2058.91,6693.92,9034.01,9104.4,6184.9,136.33,16809.37
2000-04-20,1123.56,1982.8,657.97,3041.5,4314.11,2843.73,,9072.54,15203.21,6234.51,169.84,7157.95,3113.04,10844.0,2833.25,310.81,44077.0,6117.9,15876.3,15367.1,11502.0,,,1095.74,526.4,895.27,761.25,4353.97,226.64,,3643.88,3505.29,18959.32,,126.04,1347.91,153.07,100.16,,,12125.08,582.4,208.73,84.24,3311.42,389.48,41.78,1847.03,7371.1,4657.42,,1434.54,2080.27,6722.96,8959.69,9109.05,6241.2,136.69,16938.84
2000-04-21,,,,,4395.16,,,9177.05,,,,,,,,,,,,,,,,,,898.98,767.16,,230.45,,,,18252.68,,126.04,,153.07,100.2,,,,575.5,213.29,,,395.06,42.49,1841.06,,,,,,,,9120.48,,139.07,16985.87
2000-04-24,,,,,4362.79,,,,14794.23,,169.78,,3128.53,10906.1,2805.13,316.21,,,,,,,6444.13,1080.74,530.85,887.88,747.58,,225.28,505.61,3482.48,3353.53,18480.15,,126.04,,152.59,100.2,,1664.46,,,206.19,,,395.0,43.46,1837.4,,4511.05,,1429.86,2049.78,,8822.48,8808.09,,140.58,17002.13
2000-04-25,1141.43,1951.3,659.31,,4224.45,2830.36,,9141.63,15400.58,6320.29,168.78,7280.51,3205.19,11124.8,2914.03,324.7,44621.0,6130.5,15408.9,15380.0,11425.5,1716.81,6756.95,1100.84,519.04,892.92,737.2,4386.37,227.77,515.69,3711.23,3621.56,18272.33,,126.26,1348.83,151.15,100.53,168.35,1647.56,,589.6,213.05,82.72,3317.63,396.48,43.04,1833.47,7433.2,4533.99,,1477.44,2066.96,6758.98,9108.41,8921.12,6283.0,138.93,17955.69
2000-04-26,1147.46,1975.8,666.36,3084.5,4147.23,2871.4,,9032.84,15446.36,6390.87,166.88,7388.55,3174.75,10945.5,2883.52,329.91,44606.0,6189.1,16092.3,15227.4,11481.5,1712.52,6751.07,1099.97,524.08,899.0,713.23,4420.12,237.01,514.01,3630.09,3505.71,18134.31,,124.27,1379.09,155.03,100.67,170.22,1639.83,12200.56,592.0,221.17,82.9,3360.48,394.56,43.14,1832.78,7437.8,4792.95,,1460.99,2108.8,6956.79,9378.0,8535.96,6256.5,139.63,18582.02
2000-04-27,1142.13,1980.8,649.92,3073.1,4249.45,2825.21,,8867.97,15440.11,6247.86,167.63,7221.74,3146.51,10888.1,2836.84,325.01,44206.0,6154.0,16854.4,15192.9,11273.0,1710.84,6844.78,1093.35,521.62,904.25,692.07,4394.37,238.62,505.89,3774.03,3692.57,18019.17,,123.33,1403.81,154.06,100.26,167.26,1620.53,12061.39,585.9,218.0,82.68,3358.22,393.36,42.72,1806.83,7400.8,4679.63,,1464.92,2151.72,6836.99,9322.66,8541.95,6179.3,139.53,18470.06
2000-04-28,1132.48,2042.8,661.38,3085.1,,2813.28,,8872.49,15537.6,6419.72,168.26,7414.68,3107.71,10733.9,2850.01,317.75,44801.0,6194.6,17734.5,15519.3,11467.9,1714.69,6640.68,1076.94,526.74,898.35,725.39,4461.85,242.85,509.51,3860.66,3773.18,17973.7,,124.6,1429.61,157.88,100.76,170.05,1598.73,12235.62,604.0,226.87,78.09,3383.99,390.4,43.1,1836.32,7427.8,4657.55,,1452.43,2164.11,7139.12,9347.61,8824.36,6327.4,142.64,19205.71
2000-05-01,,,667.48,3071.8,,,,,,,170.81,,3127.54,10811.8,2858.68,319.84,,,,,,,,,524.61,,,,,,3958.08,3829.84,18403.08,,124.6,,157.88,100.7,,,,,,,,,,,,,,1468.25,,,9527.26,,,142.64,19059.41
2000-05-02,1133.93,,673.54,3099.1,4368.21,2835.53,,8975.77,15524.13,6562.41,173.74,7555.92,3105.74,10731.1,2842.53,317.75,46168.0,6283.2,18303.6,15817.8,11867.2,1698.25,6612.5,1081.61,531.25,900.31,752.59,4487.9,,511.03,3785.45,3627.31,18439.36,,123.0,1462.53,156.0,100.99,172.54,1606.04,12511.21,621.1,,78.09,3429.29,385.44,,,7527.0,4372.22,,1446.09,2166.85,7567.21,9510.28,8638.75,6373.4,142.64,19406.02
2000-05-03,1129.76,,669.84,3076.7,4381.14,2837.84,,9103.48,15108.56,6435.65,172.62,7376.93,3047.69,10480.1,2796.45,316.48,45226.0,6244.9,17707.8,15577.5,11667.9,1698.04,6415.51,1066.08,535.31,904.55,752.76,4539.31,244.88,491.87,3707.31,3562.16,,,122.53,1425.97,156.88,100.85,173.49,1592.68,12321.47,604.6,227.46,78.34,3443.85,379.8,,,7496.7,4335.29,,1415.1,2145.23,7444.86,9291.31,8420.0,6184.8,142.64,19092.13
2000-05-04,1128.01,2008.0,665.07,3025.9,4358.26,2834.13,,9113.86,14969.59,6491.74,173.53,7386.71,3042.18,10412.5,2794.96,320.78,45968.0,6251.7,17645.5,15314.1,11597.5,1708.96,6504.42,1066.19,538.97,906.67,751.29,4559.61,250.26,492.78,3720.24,3570.73,,,119.75,1439.33,155.58,101.45,174.53,1553.34,12265.13,602.4,225.38,80.04,3456.77,379.97,,,7499.9,4553.92,,1409.38,2120.8,7436.09,9414.05,8425.38,6199.6,143.03,18027.86
2000-05-05,1128.21,1970.4,670.27,3075.6,4416.6,2822.48,,9026.99,15217.86,6545.76,174.16,7530.82,3084.47,10577.9,2876.11,318.26,45980.0,6279.0,17598.2,15268.6,11560.9,1678.1,,1084.55,545.61,925.45,,4562.49,249.96,487.44,3816.82,3688.36,,,120.23,1440.19,155.76,101.19,173.95,1551.9,12394.91,599.0,225.38,80.07,3451.62,,,,7499.4,4693.88,,1432.63,2118.36,7483.01,9597.32,8698.53,6238.8,143.2,18086.12
2000-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.97,,,,,,,,,,,,,,,,
2000-05-08,1137.68,1942.8,668.87,3075.1,4475.06,2816.45,,9045.64,14890.96,6514.42,175.57,7408.09,3108.64,10603.6,2935.87,322.45,45672.0,6308.1,17399.6,14901.0,11304.0,1676.6,6324.42,1076.18,550.33,929.46,770.24,4550.27,,475.7,3669.38,3521.6,18199.96,,121.11,1411.02,154.6,101.25,175.03,1518.61,12275.82,,,,3463.85,366.17,42.3,1836.64,7521.3,4463.4,,1424.17,2079.38,7371.39,9337.54,8616.18,6216.3,143.2,17344.82
2000-05-09,1141.21,1946.3,663.46,3054.6,4454.01,2840.12,,9193.71,14581.52,6369.61,177.22,7280.54,3086.49,10536.8,2904.16,320.47,44967.0,6272.6,17125.3,14776.9,11071.7,1672.58,6196.09,1079.98,547.67,927.7,760.85,4531.2,,483.77,3585.01,3445.26,17844.54,,123.01,1398.63,153.13,100.31,176.03,1523.43,12109.09,591.1,,75.83,3438.46,357.77,,1806.64,7595.4,4578.49,,1412.14,2089.48,7207.27,9294.39,8635.84,6123.8,143.2,17973.99
2000-05-10,1147.05,1990.5,657.5,3011.8,4500.06,2827.87,,9023.06,14433.81,6263.34,177.73,7120.86,3055.9,10367.8,2863.17,325.31,44879.0,6222.6,15830.7,14492.9,10832.3,1644.07,6083.98,1072.81,548.24,932.47,759.51,4471.78,251.34,457.86,3384.73,3245.08,17701.47,,121.57,1359.32,153.42,100.52,174.37,1522.96,11795.39,578.0,227.15,76.4,3422.69,343.53,41.11,1752.69,7587.5,4458.4,,1383.05,2057.22,6821.14,9097.1,8559.87,6100.6,142.44,17777.13
2000-05-11,1149.03,2044.5,658.83,2966.8,4527.71,2832.96,,9032.61,14498.54,6380.13,179.93,7259.48,3110.56,10546.0,2901.39,333.3,45292.0,6208.2,16379.4,,11036.3,1609.84,6104.83,1084.55,529.2,920.71,,4423.54,244.7,457.39,3499.58,3381.57,16882.46,,120.69,1358.68,153.67,100.68,175.05,1505.21,11997.58,592.9,222.93,76.4,3426.27,336.54,40.96,1724.05,7706.9,4251.36,,1407.81,2003.72,6804.76,9132.61,8349.91,6245.9,146.4,17896.7
2000-05-12,1145.26,2060.7,668.3,3004.0,4581.65,2840.57,,8922.18,14458.94,6449.27,180.8,7269.28,3108.25,10609.4,2874.02,328.9,45707.0,6271.3,17199.2,15111.9,11102.6,1631.08,6255.35,1126.92,526.88,912.66,740.3,4460.74,241.3,460.13,3529.06,3406.25,17357.86,,120.73,1384.06,155.03,100.66,177.88,1539.31,11994.78,594.6,219.52,77.3,3419.91,345.67,41.11,1720.61,7736.7,4107.14,,1420.96,2026.65,6971.66,9211.8,8560.44,6283.5,148.24,17557.46
2000-05-15,1134.92,2023.9,667.06,3018.6,4686.75,2872.77,,8977.93,15055.53,6392.27,181.19,7195.15,3142.79,10807.8,2838.04,332.29,45689.0,6259.5,16516.3,14881.3,11009.3,1639.42,6343.29,1168.2,516.43,910.74,728.67,4498.76,236.26,472.18,3607.65,3512.11,17313.69,,120.15,1369.1,153.5,100.51,177.87,1517.09,11795.85,593.8,215.27,77.3,3430.71,339.37,41.38,1704.59,7722.9,4212.53,,1452.36,2011.46,6847.0,9281.89,8465.02,6247.7,147.3,17013.03
2000-05-16,1144.15,2109.8,676.81,3053.1,4709.82,2898.5,,8988.3,15360.4,6557.39,182.08,7371.06,3166.43,10934.6,2865.27,329.67,46568.0,6322.9,17509.0,15160.3,11220.7,1625.19,6366.69,1167.22,497.82,917.85,746.77,4541.91,239.9,472.07,3717.57,3646.89,17551.25,,120.96,1428.89,153.33,100.8,179.87,1507.98,12015.93,593.0,220.01,77.3,3453.04,350.22,42.1,1724.54,7768.0,4230.13,,1466.04,2054.65,7028.59,9582.03,8727.82,6318.4,146.98,17492.53
2000-05-17,1140.7,2063.1,668.17,3040.1,4703.61,2901.48,,8862.17,14870.53,6453.05,181.86,7211.51,3120.58,10769.7,2840.43,323.66,45492.0,6293.5,17126.6,14827.8,10905.3,1601.66,6189.09,1152.45,514.85,922.3,727.18,4504.37,235.77,461.48,3644.96,3550.5,17404.03,,121.19,1416.34,153.22,101.05,,1534.05,11856.35,583.9,209.8,77.3,3436.9,,41.77,1725.4,7728.7,4234.23,,1447.8,2011.83,6892.64,9552.83,9085.74,6196.2,147.59,16925.31
2000-05-18,1138.53,2068.2,668.22,3011.9,4740.79,2916.07,,8891.07,14627.0,6451.97,183.77,7181.58,3119.46,10777.3,2796.75,327.22,45941.0,6287.4,17218.8,14322.6,10889.6,1565.16,6113.05,1151.58,,,712.95,4559.07,228.2,454.66,3538.71,3426.35,17031.63,,121.24,1429.04,153.05,100.78,183.8,1521.36,11895.87,591.9,204.62,74.74,3431.61,343.39,42.27,1758.54,7795.6,4192.44,,1437.21,,6797.5,9549.85,9087.21,6232.9,148.24,16449.27
2000-05-19,1137.44,2016.8,652.45,3005.4,4802.61,2885.8,,8300.47,14326.63,6196.05,184.0,6989.03,3083.05,10626.8,2742.0,328.29,44325.0,6183.7,15866.3,14478.3,10544.9,1547.66,5863.68,1149.51,509.4,950.62,730.68,4498.38,218.3,425.63,3390.4,3260.64,16858.17,,122.25,1369.62,150.98,102.29,180.24,1478.68,11648.51,579.1,190.5,74.74,3387.63,343.4,42.43,1777.83,7718.7,4068.65,,1406.95,1992.42,6489.72,9293.14,9119.77,6045.4,147.15,
2000-05-22,1125.72,1983.7,641.8,2969.0,4691.93,2885.89,,8215.6,13891.24,6094.17,182.43,6912.96,3069.04,10542.5,2720.16,331.38,43100.0,6131.9,14441.9,14140.7,10326.3,1530.87,5656.45,1130.94,499.77,933.47,691.61,4524.72,210.69,429.82,3364.21,3264.71,16386.01,,122.87,1314.11,150.86,101.85,178.79,1412.09,11425.92,579.1,184.78,74.88,3353.64,333.36,43.96,1824.74,7711.7,3920.18,,1400.72,1929.88,6014.29,,8807.57,6035.5,145.53,16241.29
2000-05-23,1137.23,1952.0,644.33,2985.9,4672.23,2898.76,,8260.95,13587.16,6148.56,182.56,6927.69,3044.91,10422.3,2754.27,326.21,44172.0,6152.0,14741.6,14257.2,10380.1,1551.97,5593.58,1128.98,495.51,917.29,679.76,4525.82,201.9,426.12,3164.55,3023.42,16318.73,,122.65,1352.05,150.22,101.42,179.26,1404.67,11566.24,577.6,171.82,75.63,3363.11,325.99,44.16,1832.07,7825.7,3943.54,,1373.86,1905.78,5960.61,8986.58,8671.01,6086.8,144.68,15583.92
2000-05-24,1129.04,1891.9,642.46,2972.2,4551.12,2900.92,,8308.54,14166.4,6027.1,185.51,6834.88,3080.03,10535.3,2829.07,325.84,43635.0,6091.7,14215.3,13934.0,10342.4,1544.97,5800.03,1132.89,493.2,903.8,674.95,4418.27,190.54,445.6,3270.61,3180.31,16044.44,,124.19,1292.45,147.32,101.68,176.84,1418.79,11412.09,562.8,167.05,76.15,3326.61,319.68,46.7,1855.49,7846.1,3933.65,,1399.05,1871.94,5589.95,9144.16,8500.41,6118.6,143.8,15819.8
