Data,ca.f,cb.f,cc.f,ck.f,cl.f,ct.f,dl.f,fi.f,gc.f,gf.f,he.f,hg.f,ho.f,kc.f,ke.f,le.f,lf.f,ls.f,lu.f,mw.f,ng.f,oj.f,pa.f,pl.f,rb.f,rm.f,rs.f,sb.f,si.f,sw.f,tr.f,ux.f,xr.f,zc.f,zk.f,zl.f,zm.f,zo.f,zr.f,zs.f,zw.f
2009-11-27,2154.0,77.18,3263.0,13.18,75.9,73.85,14.08,,1179.2,92.5,67.33,311.32,2.0104,138.4,542.75,85.48,605.0,236.2,77.55,553.75,5.16,119.4,364.15,1443.9,1.9262,1318.0,407.9,22.77,1826.0,618.4,,,280.5,413.4,2.121,40.52,314.5,255.0,15.4,1053.0,569.6
2009-11-30,2140.0,78.47,3247.0,13.14,77.37,74.5,14.1,,1179.6,92.95,66.88,316.81,2.0464,141.7,560.5,85.73,614.25,246.2,77.35,569.75,4.849,119.6,366.2,1461.3,2.0008,1354.0,408.8,22.7,1832.5,610.3,,44.44,282.0,416.0,2.135,40.6,314.8,254.5,15.3,1060.4,585.4
2009-12-01,2167.0,79.35,3353.0,13.49,77.87,73.49,,,1199.0,93.48,66.95,322.25,2.0712,142.85,556.75,84.83,633.5,241.0,77.5,567.75,4.745,120.1,384.35,1486.5,2.0423,1347.0,413.6,22.84,1914.0,619.0,,,283.5,412.0,2.1590000000000003,40.9,313.0,255.0,15.43,1059.4,584.4
2009-12-02,2145.0,77.88,3325.0,13.57,76.46,73.65,,,1216.4,93.95,66.65,323.7,2.0331,143.85,551.0,84.28,617.5,231.8,76.65,563.5,4.54,123.05,389.4,1501.7,1.9928,1336.0,409.7,23.12,1925.5,626.8,,,280.75,406.2,2.13,40.08,305.7,251.5,15.41,1034.0,575.0
2009-12-03,2189.0,78.36,3395.0,13.85,75.76,74.3,14.81,,1208.5,93.1,65.3,323.89,2.033,144.95,548.5,82.9,620.25,228.5,76.75,561.75,4.427,124.0,382.5,1484.6,1.993,1346.0,412.4,23.08,1884.0,623.2,,,280.5,401.4,2.01,40.12,312.8,249.75,15.71,1047.0,571.0
2009-12-04,2183.0,77.52,3389.0,14.12,75.53,73.9,14.73,,1161.9,93.35,66.75,320.6,2.0363,141.0,536.0,83.2,621.75,224.5,76.6,548.0,4.58,123.1,373.3,1444.2,1.975,1320.0,412.7,22.37,1853.5,618.1,,,281.25,388.0,1.983,40.17,310.7,243.5,15.71,1043.0,557.4
2009-12-07,2191.0,76.43,3384.0,14.76,74.06,74.71,14.72,,1158.5,92.85,66.55,320.28,2.0149,146.0,524.5,83.3,609.25,219.0,76.35,554.25,4.949,126.45,372.8,1441.8,1.9406,1377.0,412.6,22.35,1820.0,616.9,,,282.0,383.0,1.982,40.6,312.5,242.5,15.6,1054.25,547.25
2009-12-08,2190.0,75.19,3361.0,14.09,73.12,74.13,14.71,,1129.0,92.05,65.13,315.35,1.9923,143.65,520.5,83.13,602.0,214.0,76.25,548.25,5.073,125.6,369.3,1410.5,1.9246,1355.0,415.1,22.27,1757.5,609.9,,,282.25,385.25,1.969,40.44,308.1,242.0,15.29,1043.5,539.25
2009-12-09,2204.0,72.39,3396.0,14.17,70.67,73.83,14.76,,1128.9,91.05,65.13,312.72,1.9085,141.35,515.5,81.95,595.5,213.2,76.45,546.5,4.862,126.95,363.0,1414.1,1.8573,1373.0,410.6,22.1,1741.0,599.8,,,281.0,382.75,1.945,39.27,305.7,244.5,15.53,1027.5,534.25
2009-12-10,2214.0,71.86,3423.0,14.17,70.58,73.84,14.79,,1130.9,90.73,65.43,311.25,1.8999,142.75,515.0,82.18,595.5,214.8,76.35,543.25,5.251,126.2,364.7,1421.9,1.8351,1382.0,410.1,23.36,1739.8,621.0,,,280.25,391.75,1.9269999999999998,39.54,305.3,246.0,15.61,1029.25,537.5
2009-12-11,2211.0,71.88,3398.0,14.36,69.76,73.9,14.83,,1115.9,91.63,65.5,313.78,1.9046,142.75,517.25,83.4,582.0,214.0,76.45,542.5,5.136,127.03,359.3,1426.6,1.8416,1366.0,412.2,24.07,1717.8,626.1,,,282.0,403.5,1.912,39.51,304.8,248.0,15.66,1033.75,537.25
2009-12-14,2268.0,71.89,3408.0,14.61,69.55,75.44,14.86,,1127.5,91.85,65.9,314.5,1.8992,146.25,526.0,83.93,588.25,214.0,76.4,547.75,5.3229999999999995,136.15,367.5,1450.1,1.8267,1371.0,411.5,25.18,1741.5,650.7,,,282.0,408.25,1.881,39.59,315.5,258.75,15.98,1057.5,543.5
2009-12-15,2257.0,72.05,3370.0,14.47,70.79,74.89,14.86,,1124.3,93.1,67.48,314.0,1.915,146.88,,84.95,590.25,212.8,77.1,537.25,5.52,133.83,364.2,1448.1,1.8451,1373.0,411.5,24.75,1741.8,656.2,,,283.0,405.5,1.865,39.64,315.5,260.0,15.86,1054.5,535.75
2009-12-16,2309.0,74.29,3501.0,14.17,72.77,76.07,14.85,,1138.4,92.85,66.83,319.25,1.9735,147.83,530.5,84.9,603.25,212.0,77.8,544.25,5.4670000000000005,132.85,373.3,1454.8,1.8739,1373.0,412.5,26.0,1773.0,666.2,,,285.0,409.25,1.854,40.25,315.2,262.25,15.36,1059.25,538.75
2009-12-17,2304.0,73.37,3442.0,13.41,72.63,75.62,14.86,,1098.2,93.98,65.55,312.18,1.9451,145.95,515.0,84.55,591.75,211.0,77.5,529.25,5.735,132.5,361.9,1422.7,1.8519999999999999,1348.0,406.5,26.67,1715.0,663.0,,,283.5,394.25,1.8359999999999999,38.61,306.7,259.0,14.8,1019.75,522.25
2009-12-18,2217.0,73.75,3278.0,13.39,73.05,74.81,14.83,,1113.6,94.75,65.13,313.85,1.9555,145.2,524.25,84.85,595.25,211.4,78.0,535.25,5.782,134.0,363.4,1429.2,1.8948,1325.0,404.7,26.08,1728.0,678.3,,,283.75,396.5,1.835,38.71,304.4,260.25,14.95,1011.0,526.75
2009-12-21,2213.0,72.99,3262.0,12.25,73.38,74.88,14.83,,1092.5,94.6,63.95,314.78,1.9365,144.83,516.25,85.33,601.75,209.5,78.85,526.5,5.657,139.25,363.5,1421.0,1.8691,1305.0,401.0,25.55,1701.5,668.4,,,283.75,398.5,1.851,38.69,295.4,258.5,14.75,1007.5,519.0
2009-12-22,2239.0,73.46,3278.0,12.49,74.43,73.64,14.84,,1084.1,94.3,64.53,312.98,1.9485,141.88,517.25,84.45,586.75,209.7,79.15,531.25,5.711,136.4,354.0,1393.9,1.8888,1289.0,397.4,26.53,1699.5,676.0,,,282.75,397.0,1.8459999999999999,38.39,291.9,259.0,14.4,997.0,521.5
2009-12-23,2231.0,75.45,3255.0,12.78,76.52,73.73,14.84,,1088.1,95.15,65.4,319.98,2.031,142.95,523.0,85.15,611.0,209.9,78.9,534.25,5.9,135.6,357.5,1423.7,1.9666,1295.0,395.9,26.49,1714.0,684.4,,,283.25,403.0,1.8619999999999999,38.51,296.4,258.5,14.79,1007.0,529.25
2009-12-24,2242.0,76.31,3273.0,12.55,77.72,73.32,14.84,,1106.3,93.83,63.65,329.18,2.0499,139.5,521.5,84.58,607.0,209.0,81.75,531.5,,134.95,386.6,1469.3,1.9896,1287.0,398.7,27.05,1749.3,694.0,,,283.25,407.0,1.879,38.85,294.5,260.0,14.68,1008.25,524.5
2009-12-28,,77.32,3228.0,,78.61,75.48,14.91,,1108.4,95.05,64.55,331.48,2.0951,136.73,546.0,85.08,627.75,209.6,,556.75,5.925,137.5,390.0,1486.6,2.0184,,,27.08,1750.8,,,,284.75,414.25,1.916,40.03,303.6,265.0,14.7,1040.0,550.0
2009-12-29,2234.0,77.64,3238.0,12.44,78.72,74.9,14.91,,1097.2,94.65,65.23,329.7,2.1154,136.08,538.0,84.95,629.5,204.8,83.25,549.0,5.797000000000001,140.23,386.2,1469.6,2.0106,1260.0,404.5,26.77,1710.5,700.2,,,286.5,416.0,1.923,39.9,306.5,269.0,14.57,1044.75,540.25
2009-12-30,2226.0,78.03,3255.0,12.45,79.35,75.24,14.92,,1092.8,94.88,65.4,334.08,2.1185,136.8,540.5,84.8,636.25,203.5,83.7,551.25,5.642,136.68,393.5,1461.7,2.0406,1277.0,404.5,26.88,1679.5,705.0,,,286.75,412.25,1.939,39.76,306.6,276.25,14.4,1043.5,543.25
2009-12-31,2250.0,77.93,3285.0,12.31,79.6,75.55,14.22,,1097.2,96.1,65.3,333.85,2.1187,135.63,536.25,86.03,635.5,205.0,83.6,545.0,5.526,129.13,406.9,1470.8,2.0525,1294.0,407.2,26.6,1688.3,710.2,,43.83,287.5,413.0,1.95,40.63,306.1,277.0,14.56,1048.25,540.25
2010-01-04,2222.0,80.32,3261.0,12.91,81.6,76.03,14.3,,1121.4,96.33,65.68,341.13,2.1927,141.8,550.75,85.2,653.75,201.0,88.65,561.0,5.777,133.25,420.7,1528.7,2.1044,1321.0,410.0,27.48,1757.8,721.7,,,290.5,416.0,1.965,41.09,307.0,279.0,14.81,1057.5,557.25
2010-01-05,2275.0,80.22,3310.0,12.52,81.44,72.92,14.24,,1117.9,96.93,67.38,341.78,2.177,140.63,546.75,86.13,659.25,201.3,93.0,556.25,5.627000000000001,143.43,419.7,1531.5,2.125,1315.0,413.3,27.54,1777.3,723.0,,,293.0,417.5,1.9469999999999998,40.89,309.0,274.0,15.1,1059.5,552.25
2010-01-06,2261.0,81.83,3277.0,12.22,83.21,73.41,14.15,,1138.5,96.7,66.33,348.83,2.204,141.15,560.5,85.63,661.75,211.0,93.3,571.5,5.935,143.9,427.1,1563.5,2.1366,1339.0,415.4,28.38,1821.3,731.4,,,294.0,420.5,1.935,40.93,309.0,277.0,15.1,1057.25,566.5
2010-01-07,2284.0,81.43,3304.0,12.57,82.67,72.92,14.18,,1131.2,96.83,66.93,342.58,2.1844,141.38,550.25,85.75,660.25,206.5,96.65,563.5,5.755,144.3,425.8,1558.7,2.1349,1348.0,407.9,28.01,1825.0,732.3,,,291.5,416.5,1.919,40.24,297.7,274.0,15.01,1025.25,556.25
2010-01-08,2270.0,81.98,3291.0,12.82,82.82,72.4,14.33,,1138.0,96.63,67.08,342.65,2.2030000000000003,145.05,560.0,85.73,656.25,209.0,94.7,575.0,5.676,151.63,426.6,1579.2,2.1553,1360.0,399.4,27.34,1849.0,726.2,,,288.75,419.25,1.9180000000000001,39.72,297.5,275.0,14.96,1018.5,567.5
2010-01-11,2277.0,80.97,3336.0,13.0,81.99,73.94,14.32,,1151.4,96.4,66.48,343.03,2.1653,143.98,566.0,84.88,657.0,210.5,92.2,578.0,5.434,133.05,431.6,1589.6,2.1427,1346.0,393.3,26.91,1854.8,717.0,,,286.0,417.0,1.9040000000000001,39.44,295.1,268.0,14.81,1009.0,573.75
2010-01-12,2278.0,79.1,3307.0,12.71,80.1,72.57,14.32,,1127.9,98.4,66.2,331.73,2.1083,143.0,534.0,85.13,657.0,210.0,87.8,540.75,5.525,135.98,422.2,1567.9,2.0978,1357.0,388.5,27.59,1825.8,725.1,,,281.0,391.0,1.8130000000000002,38.42,285.4,252.5,14.35,977.5,537.5
2010-01-13,2288.0,78.79,3369.0,12.94,79.58,73.4,14.4,,1137.2,97.5,73.05,341.48,2.095,145.6,536.5,85.48,636.0,213.0,84.4,544.0,5.715,133.05,422.6,1573.7,2.0602,1359.0,391.2,28.01,1863.8,736.5,,,281.75,381.75,1.798,38.92,289.8,250.5,13.96,992.75,534.5
2010-01-14,2297.0,78.22,3398.0,13.44,79.13,72.52,14.35,,1141.7,97.8,72.4,340.05,2.074,144.53,527.0,90.23,636.25,226.0,85.4,536.75,5.559,132.75,441.7,1608.9,2.0738,1357.0,385.0,27.74,1867.0,731.8,,,280.25,377.5,1.7990000000000002,38.37,289.1,246.0,14.04,981.25,526.75
2010-01-15,2305.0,77.13,3389.0,13.23,77.91,71.92,14.43,,1129.9,98.65,73.23,336.18,2.046,140.83,512.0,90.38,630.0,229.9,86.65,520.5,5.626,130.23,451.7,1598.0,2.0454,1336.0,381.8,27.77,1840.5,723.6,,,281.0,370.5,1.78,37.46,290.2,231.0,13.97,973.0,509.5
2010-01-18,2290.0,77.02,,13.55,78.52,,,,1134.4,,,341.08,2.0534,,,,623.5,,85.65,,5.553,,456.9,1620.5,,1331.0,,,1864.8,732.7,,,279.5,,,,,,,,
2010-01-19,2318.0,77.52,3462.0,13.63,79.13,71.6,14.45,,1139.0,99.7,73.9,344.65,2.057,140.43,505.0,90.95,615.5,253.8,85.15,513.5,5.545,133.15,462.6,1643.1,2.0591,1328.0,378.8,28.93,1877.5,743.9,,,279.75,368.0,1.781,37.16,289.1,226.0,13.92,963.75,499.0
2010-01-20,2303.0,76.02,3411.0,13.21,77.52,70.89,14.45,,1112.6,99.88,73.18,335.13,2.032,139.23,504.5,90.95,614.25,255.0,84.2,510.75,5.437,134.75,464.7,1620.5,2.0465,1305.0,379.2,29.26,1788.0,750.0,,,279.75,367.75,1.7619999999999998,36.48,286.0,220.0,13.49,946.5,497.75
2010-01-21,2327.0,74.29,3425.0,13.07,75.77,71.81,14.45,,1094.8,99.38,72.45,329.25,1.9893,138.6,503.5,90.3,612.25,248.0,84.5,512.5,5.5729999999999995,136.98,448.6,1591.1,1.9829,1292.0,383.3,28.79,1738.8,759.0,,,282.5,370.5,1.7890000000000001,36.83,286.7,223.0,13.88,952.5,500.0
2010-01-22,2340.0,72.3,3423.0,12.97,74.04,70.94,14.49,,1093.6,99.6,71.75,333.93,1.9442,139.43,502.0,90.33,597.5,250.4,84.95,512.5,5.7139999999999995,137.9,429.1,1545.5,1.9657,1325.0,385.7,28.62,1703.0,747.0,,,282.25,364.0,1.7830000000000001,36.67,285.2,233.0,14.17,949.5,498.0
2010-01-25,2324.0,73.6,3391.0,13.28,75.18,69.77,14.53,,1098.8,98.85,70.35,338.43,1.9716,138.85,501.0,90.0,594.25,252.5,86.25,512.25,5.627999999999999,142.18,440.5,1550.0,2.0008,1329.0,383.9,29.72,1713.8,753.2,,,282.0,367.25,1.807,36.47,282.1,233.25,14.11,940.75,497.25
2010-01-26,2309.0,73.18,3354.0,13.46,74.6,69.88,14.54,,1098.6,98.98,68.48,333.5,1.9580000000000002,137.98,499.5,89.13,596.25,247.1,86.65,510.25,5.372999999999999,143.1,421.7,1532.5,1.9674,1312.0,383.6,29.18,1679.0,744.3,,,279.5,360.25,1.798,36.7,285.8,231.75,14.11,948.0,492.0
2010-01-27,2246.0,72.27,3256.0,13.25,73.71,69.04,14.54,,1088.9,98.58,68.73,318.83,1.9258,133.38,490.5,88.75,597.25,237.6,86.4,504.75,5.202999999999999,145.77,409.2,1500.5,1.9392,1298.0,376.9,28.27,1661.0,722.5,,,278.75,357.75,1.785,36.31,280.3,228.75,14.01,931.75,484.5
2010-01-28,2245.0,72.32,3251.0,12.99,73.85,68.91,14.54,,1086.5,98.48,69.13,311.42,1.9315,132.75,494.75,89.08,583.5,238.7,86.0,508.5,5.1610000000000005,142.38,418.7,1508.6,1.9174,1295.0,376.7,29.36,1623.0,728.8,,,280.5,360.75,1.784,36.14,280.2,233.0,13.9,932.25,486.25
2010-01-29,2233.0,71.18,3210.0,12.71,72.68,69.02,14.51,,1081.5,98.88,68.43,304.15,1.9106,131.65,487.0,89.23,586.5,248.5,81.2,500.75,5.1160000000000005,135.95,415.0,1498.5,1.9031,1324.0,375.8,29.56,1620.8,742.9,,42.1,284.5,354.5,1.787,36.08,273.2,228.0,14.2,914.75,472.75
2010-02-01,2225.0,73.55,3143.0,12.57,74.93,68.09,,,1106.9,97.7,65.9,310.5,1.9665,132.35,487.5,88.48,586.5,258.5,79.15,501.25,5.4270000000000005,137.2,430.0,1548.6,1.9321,1322.0,376.2,29.23,1669.0,733.6,,,285.0,357.0,1.7930000000000001,36.22,271.0,228.0,14.15,910.75,473.75
2010-02-02,2211.0,75.82,3133.0,12.59,76.94,69.28,,,1115.0,97.3,66.65,309.17,2.0246,134.65,499.0,89.65,602.25,261.0,78.5,512.25,5.421,139.33,441.8,1578.7,2.0179,1331.0,380.2,29.42,1671.3,734.5,,,287.25,363.75,1.817,37.44,272.2,232.0,14.45,925.75,486.0
2010-02-03,2241.0,75.86,3185.0,12.59,77.07,69.37,,,1110.7,97.45,66.9,298.18,2.0232,132.68,483.25,89.85,617.25,269.0,77.35,498.75,5.394,139.63,435.1,1572.5,2.0362,1319.0,377.0,28.5,1637.7,744.2,,,286.75,352.0,1.781,37.08,267.5,231.0,14.38,910.25,469.75
2010-02-04,2248.0,71.71,3111.0,13.06,72.94,68.88,,,1065.3,97.25,66.7,285.75,1.9232,131.58,488.5,89.85,588.25,279.0,77.2,501.75,5.447,137.3,404.3,1500.6,1.9508,1305.0,382.2,27.59,1527.8,742.8,,,287.75,353.5,1.775,37.1,270.4,228.75,14.18,914.5,476.5
2010-02-05,2200.0,70.15,3021.0,13.11,71.77,66.51,14.1,,1066.3,98.33,66.55,288.45,1.8917,128.95,484.5,90.25,575.25,271.1,76.95,502.5,5.517,134.6,402.7,1479.5,1.8864,1292.0,380.3,26.39,1516.3,703.1,,,286.5,350.5,1.749,37.01,271.0,226.25,14.09,915.75,473.5
2010-02-08,2209.0,70.36,3031.0,13.6,71.61,68.66,14.14,,1062.7,99.23,68.45,288.23,1.8813,130.23,495.5,90.7,567.25,272.5,75.85,511.75,5.393,134.63,402.7,1466.8,1.8940000000000001,1292.0,385.7,26.6,1500.3,713.7,,,289.25,355.5,1.757,37.88,273.2,231.0,14.29,930.25,482.5
2010-02-09,2205.0,72.58,3030.0,13.41,73.74,72.06,14.19,,1078.4,99.98,67.63,299.33,1.9346,129.8,490.0,91.3,572.5,270.0,76.1,505.75,5.303999999999999,137.35,418.1,1497.0,1.929,1327.0,385.9,26.85,1544.2,724.1,,,288.5,357.25,1.761,38.38,269.2,230.0,14.45,924.25,482.25
2010-02-10,2219.0,73.21,3034.0,13.12,74.66,72.59,14.3,,1071.9,100.33,68.0,297.9,1.9501,131.78,505.75,91.35,576.75,261.6,73.9,515.25,5.287999999999999,136.33,412.5,1506.8,1.929,1320.0,386.2,26.73,1518.0,729.8,,,290.0,361.0,1.7480000000000002,38.25,274.8,232.25,14.32,937.5,496.25
2010-02-11,2254.0,74.08,3098.0,13.06,75.32,72.93,14.24,,1093.0,100.5,67.43,313.05,1.9637,133.15,501.25,91.35,596.0,264.0,73.1,510.5,5.38,133.48,420.0,1528.5,1.9357,1326.0,384.3,26.86,1559.5,737.3,,,292.0,362.25,1.729,38.17,276.0,232.25,14.37,942.0,491.25
2010-02-12,2256.0,72.88,3067.0,12.82,74.18,74.81,14.25,,1093.6,99.75,68.0,307.8,1.9185,133.9,494.5,90.58,583.75,270.9,73.4,504.5,5.438,135.55,414.5,1512.5,1.9295,1326.0,379.7,26.23,1552.0,734.6,,,292.25,361.0,1.7,37.81,278.6,232.75,14.26,945.5,485.75
2010-02-15,2275.0,72.32,,13.0,73.93,,,,1100.9,,,310.15,1.9118,,,,,274.9,74.1,,5.4270000000000005,,419.2,1512.6,,1311.0,,,1554.0,735.3,,,291.5,,,,,,,,
2010-02-16,2283.0,75.9,3151.0,13.16,77.29,75.71,14.2,,1119.0,101.13,68.08,321.52,2.0004,134.6,512.5,91.98,611.25,270.0,75.1,520.5,5.315,138.65,430.9,1537.5,1.9882,1310.0,385.3,26.73,1613.0,738.8,,,294.25,377.75,1.7180000000000002,39.32,276.3,236.0,14.16,971.25,518.25
2010-02-17,2253.0,76.16,3095.0,12.79,77.24,75.96,14.18,,1108.7,102.93,69.0,322.98,1.9986,133.93,502.0,91.93,611.0,272.0,74.4,511.0,5.341,137.78,434.1,1528.5,2.0071,1306.0,383.1,25.68,1589.7,713.3,,,294.25,371.25,1.706,39.13,272.8,238.0,13.66,962.5,508.75
2010-02-18,2259.0,77.19,3100.0,12.83,78.41,78.04,14.18,,1109.6,103.9,70.05,329.95,2.0373,136.18,493.5,92.93,624.5,270.0,74.5,502.75,5.122999999999999,137.55,427.6,1513.1,2.0692,1303.0,384.3,25.87,1583.3,706.2,,,295.5,367.25,1.702,39.11,268.2,235.0,13.64,953.5,497.75
2010-02-19,2268.0,78.36,3118.0,12.36,80.24,78.8,14.2,,1119.2,104.0,69.48,336.23,2.0764,136.6,498.25,93.03,631.0,268.3,74.75,508.5,5.044,140.03,442.35,1530.5,2.0857,1298.0,384.7,26.01,1641.3,705.9,,,296.25,370.5,1.705,39.01,269.2,230.0,13.63,954.25,502.5
2010-02-22,2270.0,78.32,3080.0,12.63,80.08,79.6,14.24,,1113.9,103.18,70.15,332.5,2.0815,131.38,508.5,93.08,637.25,261.5,75.25,516.5,4.9110000000000005,139.95,444.05,1525.6,2.1158,1260.0,384.7,24.33,1625.2,686.6,,,297.5,382.25,1.7209999999999999,39.17,275.2,228.0,13.5,968.25,512.75
2010-02-23,2180.0,77.35,2936.0,12.58,79.02,79.34,14.24,,1103.1,102.48,69.33,323.15,2.0469999999999997,132.03,498.25,92.2,628.75,258.2,75.35,506.75,4.794,141.85,430.4,1504.8,2.0656,1261.0,384.9,23.59,1584.0,653.3,,,296.75,377.5,1.703,38.75,273.3,226.5,13.64,959.75,505.5
2010-02-24,2192.0,78.36,2965.0,12.92,80.18,79.02,14.22,,1096.1,102.48,70.18,324.9,2.0611,132.05,505.25,91.73,630.75,255.3,75.4,512.75,4.8469999999999995,140.9,418.3,1503.6,2.0989,1268.0,383.1,24.36,1594.2,673.4,,,295.25,385.25,1.713,39.27,271.6,222.0,13.48,962.25,513.5
2010-02-25,2183.0,76.33,2929.0,12.76,78.26,81.33,14.22,,1107.3,102.25,71.9,322.63,2.0025,129.73,496.75,91.58,612.75,253.6,75.4,503.0,4.776,141.13,422.0,1533.4,2.037,1255.0,379.9,23.65,1609.8,661.8,,,293.0,381.75,1.705,38.95,266.0,219.75,13.3,946.75,503.0
2010-02-26,2186.0,77.82,2915.0,12.86,79.54,82.4,14.28,,1117.7,102.53,72.68,328.55,2.0349,130.83,511.0,91.75,628.75,257.0,75.75,516.75,4.769,142.9,431.1,1540.2,2.0788,1280.0,380.4,23.66,1648.0,669.8,,40.91,292.75,388.75,1.714,39.74,268.0,221.0,13.43,961.75,519.25
2010-03-01,2170.0,77.35,2841.0,13.19,78.82,83.05,,,1117.3,103.8,72.8,334.45,2.0278,131.28,499.5,91.58,633.75,248.4,76.75,505.25,4.658,147.63,433.3,1546.6,2.1556,1290.0,384.5,22.23,1644.3,636.3,,,293.25,380.5,1.692,39.93,267.2,220.5,13.55,963.75,504.25
2010-03-02,2151.0,78.35,2823.0,13.16,79.68,81.73,,,1134.1,104.45,72.28,340.03,2.0575,131.68,499.0,92.58,638.0,252.1,75.95,506.75,4.699,148.3,440.0,1566.6,2.1966,1274.0,384.0,22.49,1692.8,617.5,,,293.0,379.75,1.68,40.15,266.5,221.5,13.39,963.25,503.5
2010-03-03,2142.0,79.63,2836.0,13.4,80.91,82.74,,,1140.1,105.0,73.23,342.45,2.0942,131.68,509.5,92.73,649.25,259.0,73.55,521.0,4.752,147.98,447.4,1577.2,2.2476,1279.0,385.7,21.99,1718.8,618.8,,,295.25,385.75,1.661,40.38,266.1,221.75,13.14,964.25,516.0
2010-03-04,2159.0,79.18,2826.0,12.98,80.46,81.97,,,1132.2,105.15,73.35,337.2,2.0773,130.4,500.0,92.88,645.13,258.0,73.5,519.75,4.567,149.13,459.2,1577.5,2.2455,1245.0,379.5,21.7,1711.8,591.6,,,294.5,381.75,1.604,39.88,257.9,219.0,13.0,940.5,502.25
2010-03-05,2172.0,80.35,2863.0,13.16,81.74,82.22,12.89,,1134.6,105.4,72.95,341.8,2.1032,130.18,493.0,92.73,654.0,257.0,73.0,512.25,4.596,149.45,477.2,1577.4,2.271,1228.0,383.4,22.22,1736.2,608.9,,,295.0,375.25,1.615,40.0,257.5,219.0,13.09,943.5,492.75
2010-03-08,2159.0,80.52,2817.0,12.96,81.72,81.71,12.78,,1124.3,106.0,72.73,340.9,2.1032,130.95,495.0,94.05,655.63,263.6,71.9,513.5,4.556,149.0,470.3,1595.5,2.2892,1217.0,384.6,21.62,1724.3,589.1,,,296.25,373.75,1.6340000000000001,40.31,258.0,220.5,12.93,949.5,494.0
2010-03-09,2148.0,79.99,2805.0,12.99,81.33,80.33,12.76,,1121.2,106.05,72.2,339.4,2.0887,132.38,490.25,94.2,652.25,273.8,70.3,511.25,4.489,146.63,467.2,1589.8,2.2635,1241.0,384.9,20.21,1726.5,554.6,,,295.75,367.75,1.615,40.19,257.8,218.0,13.02,947.25,488.5
2010-03-10,2201.0,80.61,2840.0,13.09,81.93,79.86,12.82,,1108.2,105.03,72.38,337.38,2.1139,132.15,491.0,93.65,662.63,273.3,70.9,506.5,4.564,146.58,462.7,1592.2,2.2851,1228.0,387.4,19.39,1701.8,536.6,,,295.75,364.75,1.615,40.93,257.8,213.0,12.68,958.0,481.25
2010-03-11,2185.0,80.91,2844.0,12.85,82.29,78.62,12.89,,1109.3,105.1,71.73,338.95,2.117,133.45,489.5,91.7,665.75,271.4,72.3,504.5,4.42,150.58,458.8,1609.6,2.2767,1233.0,382.6,19.09,1716.5,530.7,,,295.25,364.0,1.604,40.02,251.2,211.5,12.4,929.75,478.0
2010-03-12,2228.0,79.82,2913.0,12.76,81.46,80.57,12.84,,1101.4,107.3,80.6,338.55,2.0955,132.05,494.75,92.65,661.38,267.2,72.55,513.5,4.437,151.55,460.8,1603.9,2.255,1224.0,377.5,19.79,1706.3,540.7,,,292.0,363.25,1.585,39.54,250.6,218.5,12.43,924.5,484.75
2010-03-15,2199.0,78.66,2836.0,12.92,80.07,80.52,12.83,,1108.9,107.38,80.33,331.9,2.0724,131.18,488.25,93.35,653.13,259.0,73.3,507.25,4.4430000000000005,150.6,461.7,1621.6,2.2256,1221.0,374.0,19.11,1713.5,541.4,,,290.5,362.0,1.5390000000000001,38.73,256.9,216.0,12.49,930.5,478.25
2010-03-16,2185.0,80.72,2846.0,12.84,82.27,81.54,12.84,,1127.4,107.0,80.9,337.35,2.1289,132.1,494.75,93.43,675.38,274.8,74.0,513.5,4.39,149.73,470.6,1633.5,2.2859,1226.0,377.3,18.28,1745.0,520.6,,,293.25,365.75,1.544,39.33,260.1,218.0,12.61,943.25,487.0
2010-03-17,2202.0,81.8,2935.0,12.88,83.06,80.76,12.81,,1119.9,107.35,80.88,342.13,2.1488,133.35,502.25,93.83,679.75,280.3,73.25,520.25,4.34,147.38,477.6,1628.7,2.3040000000000003,1244.0,381.2,18.34,1746.5,521.5,,,295.0,372.75,1.59,39.72,266.0,225.0,12.62,959.5,495.0
2010-03-18,2208.0,81.3,2887.0,12.95,82.4,82.04,12.8,,1127.0,109.53,82.7,340.13,2.129,135.18,495.0,94.95,673.75,283.7,73.3,514.5,4.141,144.03,476.5,1626.5,2.301,1262.0,377.6,18.98,1741.0,532.1,,,294.75,374.75,1.578,39.12,269.1,225.5,12.62,959.75,489.0
2010-03-19,2206.0,79.8,2821.0,12.96,80.91,81.96,12.81,,1107.0,110.35,82.4,337.7,2.0908,132.3,492.0,94.93,663.0,288.2,73.3,509.25,4.194,146.03,466.9,1608.0,2.2543,1287.0,377.8,18.66,1697.5,526.9,,,296.25,372.0,1.565,39.13,268.8,224.5,12.7,960.75,484.25
2010-03-22,2214.0,80.63,2887.0,13.14,81.77,82.23,12.79,,1102.7,109.3,82.6,338.23,2.1009,132.98,494.0,93.88,668.13,276.1,73.4,511.25,4.168,144.13,456.7,1603.5,2.2621,1302.0,381.1,17.6,1696.8,506.8,,,298.75,369.5,1.568,39.65,270.4,218.5,12.83,968.5,486.0
